REINFORCE,45.63945371249817
REINFORCE,45.433536241768685
REINFORCE,41.476564178069125
REINFORCE,44.2863464237944
REINFORCE,42.78890883045253
REINFORCE,38.4050618396378
REINFORCE,41.531228928563266
REINFORCE,41.57415895000917
REINFORCE,41.1187504891596
REINFORCE,43.2500689886767
REINFORCE,43.68026203989866
REINFORCE,45.30797504142555
REINFORCE,41.657329091060014
REINFORCE,42.478093431580554
REINFORCE,44.20441337591645
REINFORCE,45.63433526425952
REINFORCE,41.27959761637287
REINFORCE,47.15993758355557
REINFORCE,44.36685379280453
REINFORCE,48.58264320082555
REINFORCE,45.89397376930107
REINFORCE,41.19406590102537
REINFORCE,47.177497823970754
REINFORCE,42.93874654572489
REINFORCE,41.5654374846402
REINFORCE,45.41639932508148
REINFORCE,42.71906235756531
REINFORCE,48.52016423607945
REINFORCE,42.86967142162959
REINFORCE,41.80291596357961
REINFORCE,41.24422207019902
REINFORCE,41.6424038439741
REINFORCE,44.15747750407657
REINFORCE,43.1804737348578
REINFORCE,44.12755975727561
REINFORCE,48.37130217736248
REINFORCE,43.93752792903544
REINFORCE,48.3093121546469
REINFORCE,42.447609852326615
REINFORCE,45.445342818208765
REINFORCE,40.980966528760405
REINFORCE,46.13022723420242
REINFORCE,44.22087767160622
REINFORCE,41.06426499338336
REINFORCE,43.89247226388376
REINFORCE,43.17346181228547
REINFORCE,40.15171978655869
REINFORCE,41.78799501877852
REINFORCE,45.87740462633197
REINFORCE,44.24064135930436
REINFORCE,44.016474090427316
REINFORCE,46.0008618701988
REINFORCE,45.09151479180535
REINFORCE,46.875822337727925
REINFORCE,53.52327409602819
REINFORCE,47.59595919324582
REINFORCE,42.708908147155384
REINFORCE,50.22062397146173
REINFORCE,41.91853253973405
REINFORCE,44.412327118496584
REINFORCE,43.93733288072074
REINFORCE,41.62814430158087
REINFORCE,43.93102074593548
REINFORCE,41.64009546766526
REINFORCE,43.105969285609106
REINFORCE,42.6696722702592
REINFORCE,41.095638751411684
REINFORCE,45.92112987595762
