REINFORCE,703.1591696019518
REINFORCE,573.413983972974
REINFORCE,525.2815438850886
REINFORCE,693.3178277432347
REINFORCE,263.8403682297187
REINFORCE,678.9479529389406
REINFORCE,200.18831394262045
REINFORCE,823.3915797343382
REINFORCE,712.7183611800632
REINFORCE,964.4793241885762
REINFORCE,513.7135593948825
REINFORCE,171.6318373291845
REINFORCE,652.2701982211515
REINFORCE,441.24418016056393
REINFORCE,137.9669835408864
REINFORCE,127.60912650577147
REINFORCE,673.4692296406812
REINFORCE,224.154676244628
REINFORCE,634.5416358621729
REINFORCE,656.0879438945234
REINFORCE,535.2775255934673
REINFORCE,719.2755937452067
REINFORCE,130.42731565000713
REINFORCE,806.0621732836568
REINFORCE,556.9735857818745
REINFORCE,608.7078448289571
REINFORCE,652.7950327698885
REINFORCE,337.00638702882685
REINFORCE,768.768494042959
REINFORCE,554.3806511067853
REINFORCE,702.7403612742062
REINFORCE,540.1427170687076
REINFORCE,213.50684012798166
REINFORCE,655.188921349742
REINFORCE,153.73102179970059
REINFORCE,295.07235891643444
REINFORCE,725.9480821016431
REINFORCE,689.3587416060932
REINFORCE,274.84265153607276
REINFORCE,446.70633015780936
REINFORCE,131.09055758197294
REINFORCE,287.8693545613935
REINFORCE,248.29771391908457
REINFORCE,278.576531009374
REINFORCE,419.3777957782902
REINFORCE,165.63081536921428
REINFORCE,492.948524579435
REINFORCE,99.20918235338615
REINFORCE,761.1724459473527
REINFORCE,926.0813358343569
REINFORCE,648.7985890448025
REINFORCE,241.87595658209887
REINFORCE,510.87955430570855
REINFORCE,130.29914473611757
REINFORCE,299.4730422518112
REINFORCE,512.9231879296455
REINFORCE,586.5843602149916
REINFORCE,728.047240568868
REINFORCE,758.2991881320678
REINFORCE,642.0045779835483
REINFORCE,511.960396493782
REINFORCE,1081.9804912214352
REINFORCE,496.6522331217811
REINFORCE,646.3130913203263
REINFORCE,529.8377617503082
REINFORCE,871.0603569083365
REINFORCE,692.0656880092829
REINFORCE,1110.962489902748
REINFORCE,528.5982596444013
REINFORCE,727.2014411051923
REINFORCE,528.8776087902413
REINFORCE,290.8474849863374
REINFORCE,671.8839556510453
REINFORCE,112.78964134838793
REINFORCE,138.05389725930974
REINFORCE,243.14514375636205
REINFORCE,800.2360505061733
REINFORCE,653.578824997375
REINFORCE,734.4225008486818
REINFORCE,1105.7140190305304
REINFORCE,950.2323058722461
REINFORCE,381.0518923947352
REINFORCE,916.759502754649
REINFORCE,133.28848439746434
REINFORCE,1139.077698246936
REINFORCE,578.6020680609657
REINFORCE,496.525728453978
REINFORCE,1129.3244267204855
REINFORCE,554.5110010325636
REINFORCE,130.56965605342577
REINFORCE,535.5468539678301
REINFORCE,666.7726758233918
REINFORCE,1165.4595950533844
REINFORCE,738.899616314984
REINFORCE,733.476052244355
REINFORCE,138.24923178108273
REINFORCE,783.976979724081
REINFORCE,998.2687174096573
REINFORCE,751.1660700042976
REINFORCE,703.4175721581239
REINFORCE,133.5541593044858
REINFORCE,651.9932402451701
REINFORCE,159.78533409348378
REINFORCE,619.4075715111593
REINFORCE,640.2061053101813
REINFORCE,507.42308183395215
REINFORCE,1075.4475737092982
REINFORCE,623.4002640792364
REINFORCE,477.2248349073285
REINFORCE,509.1237045348873
REINFORCE,162.1799963478947
REINFORCE,468.492927363049
REINFORCE,614.544765965618
REINFORCE,1272.3444268212297
REINFORCE,939.6007855245847
REINFORCE,726.5075336581382
REINFORCE,123.51290684045308
REINFORCE,790.0991040340461
REINFORCE,148.03989772796686
REINFORCE,535.2412849483555
REINFORCE,131.08962588489592
REINFORCE,1247.710058944658
REINFORCE,331.24550076699404
REINFORCE,173.58769270920843
REINFORCE,663.6082196899008
REINFORCE,130.20593924875314
REINFORCE,394.70925474125363
REINFORCE,736.3875242550511
REINFORCE,226.36711419622844
REINFORCE,713.0124893552005
REINFORCE,404.6753102582044
REINFORCE,645.9919264833447
REINFORCE,261.1686065203991
REINFORCE,710.0946140753684
REINFORCE,1061.3071411410474
REINFORCE,743.3128072468459
REINFORCE,477.9635904606096
REINFORCE,159.89836941078462
REINFORCE,777.1303612193036
REINFORCE,1313.4251020696515
REINFORCE,961.6575770176194
REINFORCE,540.1882469129868
REINFORCE,744.0819867812485
REINFORCE,752.8412962466697
REINFORCE,216.17721802080285
REINFORCE,1179.7369206125065
REINFORCE,580.1491890302598
REINFORCE,1017.2155623195007
REINFORCE,775.1207990935274
REINFORCE,470.89814450175004
REINFORCE,1098.8102958949921
REINFORCE,996.1507177403845
REINFORCE,399.51137646617246
REINFORCE,803.8128087254647
REINFORCE,551.482344960089
REINFORCE,669.8968702794895
REINFORCE,701.4974580710019
REINFORCE,672.7168938462104
REINFORCE,631.2072863805229
REINFORCE,680.7812500007368
REINFORCE,119.92089132947432
REINFORCE,424.255785008911
REINFORCE,465.4359287614696
REINFORCE,909.4668003597674
REINFORCE,1100.3774916675973
REINFORCE,728.1616255497895
REINFORCE,1212.258314022133
REINFORCE,740.9739016181597
REINFORCE,161.08346205827957
REINFORCE,581.0954693914933
REINFORCE,547.0522453495765
REINFORCE,124.88584743536684
REINFORCE,586.5277642033517
REINFORCE,743.2251289673477
REINFORCE,216.72883639913795
REINFORCE,507.82705160916294
REINFORCE,588.9360470705798
REINFORCE,156.455350991748
REINFORCE,251.84521203636712
REINFORCE,677.4549641804754
REINFORCE,562.9289767452738
REINFORCE,1015.6418465182678
REINFORCE,463.9638123147513
REINFORCE,992.8543815418122
REINFORCE,741.6711309845073
REINFORCE,469.0313177156392
REINFORCE,1105.1602086655512
REINFORCE,158.09038039418178
REINFORCE,657.7776482171114
REINFORCE,148.80485283637907
REINFORCE,614.4656778679916
REINFORCE,555.2879977670613
